"status","gene-symbol","gene-name","ensembl-id","chromosome","genetic-category","gene-score","syndromic","number-of-reports","gene_biotype","ID"
9,"ZNF385B","Zinc finger protein 385B","ENSG00000144331","2","Genetic Association",3,0,2,"protein_coding","ENSG00000144331"
9,"ZNF462","Zinc finger protein 462","ENSG00000148143","9","Rare Single Gene Mutation, Syndromic",1,0,9,"protein_coding","ENSG00000148143"
9,"ZNF517","Zinc finger protein 517","ENSG00000197363","8","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000197363"
9,"ZNF548","zinc finger protein 548","ENSG00000188785","19","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000188785"
9,"ZNF559","Zinc finger protein 559","ENSG00000188321","19","Rare Single Gene Mutation",3,0,6,"protein_coding","ENSG00000188321"
9,"ZNF626","zinc finger protein 626","ENSG00000188171","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000188171"
9,"ZNF626","zinc finger protein 626","ENSG00000188171","19","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000262249"
9,"ZNF713","Zinc finger protein 713","ENSG00000178665","7","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000178665"
9,"ZNF774","Zinc finger protein 774","ENSG00000196391","15","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000196391"
9,"ZNF804A","Zinc finger protein 804A","ENSG00000170396","2","Rare Single Gene Mutation, Genetic Association",2,0,13,"protein_coding","ENSG00000170396"
9,"ZNF827","Zinc finger protein 827","ENSG00000151612","4","Genetic Association",3,0,1,"protein_coding","ENSG00000151612"
9,"ZSWIM6","zinc finger SWIM-type containing 6","ENSG00000130449","5","Syndromic, Genetic Association",NA,1,2,"protein_coding","ENSG00000130449"
9,"ZWILCH","zwilchkinetochore protein","ENSG00000174442","15","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000174442"
